Entity,Code,Year,Nuclear_(percent_direct_primary_energy),Renewables_(percent_direct_primary_energy),Fossil_fuels_(percent_direct_primary_energy)
High-income countries,,1996,3.811264,2.6016397,93.5871
High-income countries,,1997,3.733002,2.664733,93.602264
High-income countries,,1998,3.8077261,2.6208925,93.57138
High-income countries,,1999,3.885199,2.6176848,93.497116
High-income countries,,2000,3.8638911,2.6057234,93.53038
High-income countries,,2001,3.956366,2.480809,93.56282
High-income countries,,2002,3.9620287,2.5395007,93.498474
High-income countries,,2003,3.7619736,2.519751,93.71828
High-income countries,,2004,3.8659499,2.5886312,93.54542
High-income countries,,2005,3.8367603,2.6937106,93.46953
High-income countries,,2006,3.8609233,2.8564136,93.28266
High-income countries,,2007,3.714902,2.9626777,93.32242
High-income countries,,2008,3.723106,3.2953105,92.98158
High-income countries,,2009,3.859232,3.6514924,92.48928
High-income countries,,2010,3.774433,3.7436445,92.481926
High-income countries,,2011,3.5677407,4.0376964,92.39456
High-income countries,,2012,3.2638993,4.2631693,92.47293
High-income countries,,2013,3.2498944,4.4597077,92.2904
High-income countries,,2014,3.297146,4.639533,92.06332
High-income countries,,2015,3.241704,4.7882967,91.97
High-income countries,,2016,3.2202237,4.9951267,91.78465
High-income countries,,2017,3.16252,5.197055,91.64043
High-income countries,,2018,3.145847,5.367464,91.486694
High-income countries,,2019,3.2425396,5.5962896,91.16117
High-income countries,,2020,3.3062916,6.407,90.286705
High-income countries,,2021,3.2282457,6.3366575,90.4351
High-income countries,,2022,3.022435,6.6351614,90.3424
High-income countries,,2023,3.156168,7.150308,89.69353
Hong Kong,HKG,1995,0,0,100
Hong Kong,HKG,1996,0,0,100
Hong Kong,HKG,1997,0,0,100
Hong Kong,HKG,1998,0,0,100
Hong Kong,HKG,1999,0,0,100
Hong Kong,HKG,2008,0,0.0002853084,99.99972
Hong Kong,HKG,2009,0,0.0003558288,99.99964
Hong Kong,HKG,2010,0,0.026075227,99.97393
Hong Kong,HKG,2011,0,0.10705375,99.89295
Hong Kong,HKG,2012,0,0.031066794,99.96893
Hong Kong,HKG,2013,0,0.1349127,99.86509
Hong Kong,HKG,2014,0,0.12003368,99.87996
Hong Kong,HKG,2015,0,0.16528249,99.834724
Hong Kong,HKG,2016,0,0.16239269,99.83761
Hong Kong,HKG,2017,0,0.1679296,99.83207
Hong Kong,HKG,2018,0,0.19804426,99.80195
Hong Kong,HKG,2019,0,0.20009868,99.799904
Hong Kong,HKG,2020,0,0.32892433,99.67108
Hong Kong,HKG,2021,0,0.448696,99.5513
Hong Kong,HKG,2022,0,0.66886663,99.33113
Hong Kong,HKG,2023,0,0.6800828,99.319916
Hungary,HUN,1965,0,0.04057813,99.95942
Hungary,HUN,1966,0,0.05339965,99.946594
Hungary,HUN,1967,0,0.04587876,99.954124
Hungary,HUN,1968,0,0.047996104,99.952
Hungary,HUN,1969,0,0.0478405,99.95216
Hungary,HUN,1970,0,0.04112775,99.95887
Hungary,HUN,1971,0,0.043456785,99.95655
Hungary,HUN,1972,0,0.048232343,99.95177
Hungary,HUN,1973,0,0.040891286,99.959114
Hungary,HUN,1974,0,0.031814247,99.968185
Hungary,HUN,1975,0,0.060504843,99.9395
Hungary,HUN,1976,0,0.057325147,99.94267
Hungary,HUN,1977,0,0.049225595,99.950775
Hungary,HUN,1978,0,0.042623162,99.957375
Hungary,HUN,1979,0,0.045541607,99.95446
Hungary,HUN,1980,0,0.03482375,99.96518
Hungary,HUN,1981,0,0.052788313,99.94721
Hungary,HUN,1982,0,0.04973684,99.950264
Hungary,HUN,1983,0.79868865,0.050059333,99.15125
Hungary,HUN,1984,1.1927423,0.05732511,98.74994
Hungary,HUN,1985,2.0176182,0.04826093,97.93411
Hungary,HUN,1986,2.3354628,0.048445754,97.61609
Hungary,HUN,1987,3.3685331,0.051818863,96.57965
Hungary,HUN,1988,4.2870326,0.05388684,95.65908
Hungary,HUN,1989,4.5683403,0.05196154,95.37969
Hungary,HUN,1990,4.6133084,0.06551563,95.32118
Hungary,HUN,1991,4.9687376,0.07891483,94.95235
Hungary,HUN,1992,5.297764,0.077395014,94.62483
Hungary,HUN,1993,5.4512277,0.08100186,94.467766
Hungary,HUN,1994,5.458981,0.08004485,94.46097
Hungary,HUN,1995,5.3824887,0.084041424,94.53347
Hungary,HUN,1996,5.337288,0.09673364,94.56598
Hungary,HUN,1997,5.3932195,0.10386426,94.502914
Hungary,HUN,1998,5.295533,0.0816216,94.62285
Hungary,HUN,1999,5.36093,0.093557656,94.54551
Hungary,HUN,2000,5.5770674,0.09557316,94.32736
Hungary,HUN,2001,5.403317,0.09830472,94.498375
Hungary,HUN,2002,5.464951,0.09282544,94.44222
Hungary,HUN,2003,4.1705475,0.1272409,95.70221
Hungary,HUN,2004,4.480877,0.35200173,95.16712
Hungary,HUN,2005,4.943017,0.6788065,94.37818
Hungary,HUN,2006,4.8847218,0.5877044,94.52757
Hungary,HUN,2007,5.4576135,0.8240971,93.718285
Hungary,HUN,2008,5.6181874,1.6140679,92.767746
Hungary,HUN,2009,6.4100885,2.0139036,91.57601
Hungary,HUN,2010,6.4251184,2.051432,91.52345
Hungary,HUN,2011,6.5887055,1.9115919,91.4997
Hungary,HUN,2012,7.1786823,2.0158994,90.80542
Hungary,HUN,2013,7.4052734,2.1033325,90.491394
Hungary,HUN,2014,7.5661206,2.5758393,89.85804
Hungary,HUN,2015,7.2168097,2.392272,90.390915
Hungary,HUN,2016,7.1740522,2.420314,90.40564
Hungary,HUN,2017,6.781993,2.2647233,90.953285
Hungary,HUN,2018,6.56798,2.5030055,90.929016
Hungary,HUN,2019,6.7565165,2.913918,90.32957
Hungary,HUN,2020,6.8113,3.7131116,89.47559
Hungary,HUN,2021,6.4648857,4.1264806,89.40864
Hungary,HUN,2022,6.883576,4.8651276,88.2513
Hungary,HUN,2023,7.4369097,5.9024234,86.66067
Iceland,ISL,2007,0,50.859867,49.140137
India,IND,1965,0,3.293617,96.70638
India,IND,1966,0,3.3401206,96.65988
India,IND,1967,0,3.6442332,96.35577
India,IND,1968,0,3.9560935,96.04391
India,IND,1969,0.10025481,3.969846,95.92989
India,IND,1970,0.18640526,4.3370705,95.47652
India,IND,1971,0.13368784,4.5903544,95.275955
India,IND,1972,0.11983858,4.2040987,95.676056
India,IND,1973,0.24972665,4.4114614,95.33881
India,IND,1974,0.21523105,3.973049,95.81172
India,IND,1975,0.24071299,4.454927,95.30436
India,IND,1976,0.28456903,4.4460955,95.26933
India,IND,1977,0.18774281,4.5905137,95.22175
India,IND,1978,0.2247269,5.5791087,94.19617
India,IND,1979,0.21877822,5.050028,94.7312
India,IND,1980,0.22144927,5.0145874,94.76396
India,IND,1981,0.20063204,4.806899,94.99247
India,IND,1982,0.17469805,4.0388184,95.78648
India,IND,1983,0.2356331,3.6804128,96.083954
India,IND,1984,0.29092583,3.8663852,95.84269
India,IND,1985,0.3056994,3.5137448,96.18056
India,IND,1986,0.31704915,3.3198059,96.363144
India,IND,1987,0.31350335,2.8848038,96.8017
India,IND,1988,0.32949218,2.961356,96.70915
India,IND,1989,0.19988245,3.1495762,96.65054
India,IND,1990,0.29621378,3.0786915,96.6251
India,IND,1991,0.23821618,3.261726,96.50006
India,IND,1992,0.26643687,2.9236407,96.80992
India,IND,1993,0.25254786,2.882788,96.86467
India,IND,1994,0.19094948,3.1192393,96.68981
India,IND,1995,0.27211228,2.7509933,96.9769
India,IND,1996,0.28696224,2.4148335,97.2982
India,IND,1997,0.32573745,2.3346267,97.33964
India,IND,1998,0.34880975,2.6383722,97.01282
India,IND,1999,0.37931645,2.5447237,97.07596
India,IND,2000,0.44556764,2.2854142,97.26902
India,IND,2001,0.5308222,2.1677327,97.301445
India,IND,2002,0.5236486,1.9964805,97.47987
India,IND,2003,0.47320658,1.9740124,97.55278
India,IND,2004,0.5173494,2.6846676,96.79798
India,IND,2005,0.4051091,2.4825552,97.11234
India,IND,2006,0.38438222,2.8064134,96.80921
India,IND,2007,0.35831043,2.8722322,96.769455
India,IND,2008,0.28760588,2.6543753,97.05802
India,IND,2009,0.29408452,2.3642552,97.34166
India,IND,2010,0.38768947,2.4203506,97.19196
India,IND,2011,0.51752234,2.8396595,96.64282
India,IND,2012,0.5022836,2.5491817,96.94853
India,IND,2013,0.49053288,2.8177342,96.69173
India,IND,2014,0.4783384,2.8274791,96.694176
India,IND,2015,0.5101083,2.7537675,96.73612
India,IND,2016,0.48193905,2.7442732,96.77379
India,IND,2017,0.45968568,2.9532957,96.58702
India,IND,2018,0.455174,3.195648,96.349174
India,IND,2019,0.5170464,3.6194975,95.86346
India,IND,2020,0.54217225,3.9843044,95.47352
India,IND,2021,0.49009126,3.9270499,95.582855
India,IND,2022,0.49129623,4.325621,95.18308
India,IND,2023,0.47569448,4.1081758,95.41613
Indonesia,IDN,1965,0,2.2549047,97.745094
Indonesia,IDN,1966,0,2.9945319,97.00548
Indonesia,IDN,1967,0,3.4305189,96.56948
Indonesia,IDN,1968,0,4.0160685,95.98393
Indonesia,IDN,1969,0,3.6999025,96.3001
Indonesia,IDN,1970,0,4.237483,95.76251
Indonesia,IDN,1971,0,1.3899218,98.61008
Indonesia,IDN,1972,0,1.1670282,98.83298
Indonesia,IDN,1973,0,1.3091279,98.69087
Indonesia,IDN,1974,0,1.3546709,98.64533
Indonesia,IDN,1975,0,1.1558088,98.844185
Indonesia,IDN,1976,0,0.63936776,99.360634
Indonesia,IDN,1977,0,0.8065255,99.19348
Indonesia,IDN,1978,0,0.50912666,99.490875
Indonesia,IDN,1979,0,0.4972818,99.50272
Indonesia,IDN,1980,0,0.41842535,99.58157
Indonesia,IDN,1981,0,0.38869214,99.611305
Indonesia,IDN,1982,0,0.41609547,99.58391
Indonesia,IDN,1983,0,0.592651,99.40735
Indonesia,IDN,1984,0,0.5877108,99.41229
Indonesia,IDN,1985,0,0.6787891,99.32121
Indonesia,IDN,1986,0,1.0304596,98.96954
Indonesia,IDN,1987,0,1.0038668,98.99613
Indonesia,IDN,1988,0,1.0453066,98.9547
Indonesia,IDN,1989,0,1.1791607,98.82084
Indonesia,IDN,1990,0,1.3016481,98.69835
Indonesia,IDN,1991,0,1.3292304,98.67077
Indonesia,IDN,1992,0,1.5418676,98.45814
Indonesia,IDN,1993,0,1.3410225,98.65898
Indonesia,IDN,1994,0,1.2273898,98.772606
Indonesia,IDN,1995,0,1.2359787,98.76402
Indonesia,IDN,1996,0,1.225054,98.77495
Indonesia,IDN,1997,0,0.86267656,99.13732
Indonesia,IDN,1998,0,1.4083087,98.59169
Indonesia,IDN,1999,0,1.3517177,98.64828
Indonesia,IDN,2000,0,1.311797,98.6882
Indonesia,IDN,2001,0,1.4587026,98.5413
Indonesia,IDN,2002,0,1.2940226,98.70598
Indonesia,IDN,2003,0,1.1319699,98.86803
Indonesia,IDN,2004,0,1.2140521,98.78595
Indonesia,IDN,2005,0,1.2539722,98.746025
Indonesia,IDN,2006,0,1.1583486,98.84165
Indonesia,IDN,2007,0,1.2247217,98.775276
Indonesia,IDN,2008,0,1.3140953,98.685905
Indonesia,IDN,2009,0,1.3890758,98.61092
Indonesia,IDN,2010,0,1.7085953,98.291405
Indonesia,IDN,2011,0,1.4054943,98.594505
Indonesia,IDN,2012,0,1.5399104,98.46009
Indonesia,IDN,2013,0,2.0446074,97.95539
Indonesia,IDN,2014,0,2.353739,97.64626
Indonesia,IDN,2015,0,1.7873127,98.21269
Indonesia,IDN,2016,0,3.1097438,96.89025
Indonesia,IDN,2017,0,2.8989131,97.10109
Indonesia,IDN,2018,0,3.9992218,96.000786
Indonesia,IDN,2019,0,4.8077173,95.192276
Indonesia,IDN,2020,0,6.258901,93.741104
Indonesia,IDN,2021,0,6.6712976,93.328705
Indonesia,IDN,2022,0,6.0139422,93.98605
Indonesia,IDN,2023,0,6.596233,93.40376
Iran,IRN,1965,0,1.8303192,98.16968
Iran,IRN,1966,0,1.8036312,98.196365
Iran,IRN,1967,0,1.7636932,98.236305
Iran,IRN,1968,0,1.7240958,98.2759
Iran,IRN,1969,0,1.6899226,98.310074
Iran,IRN,1970,0,1.5381193,98.46188
Iran,IRN,1971,0,1.5084437,98.491554
Iran,IRN,1972,0,1.7556323,98.24437
Iran,IRN,1973,0,1.2321628,98.76784
Iran,IRN,1974,0,1.1959802,98.80402
Iran,IRN,1975,0,1.0752752,98.92473
Iran,IRN,1976,0,1.0686482,98.93135
Iran,IRN,1977,0,0.9735709,99.02643
Iran,IRN,1978,0,1.5778756,98.42212
Iran,IRN,1979,0,1.2593342,98.74066
Iran,IRN,1980,0,1.4126172,98.58738
Iran,IRN,1981,0,1.5404946,98.4595
Iran,IRN,1982,0,1.4292336,98.57077
Iran,IRN,1983,0,1.1722043,98.8278
Iran,IRN,1984,0,1.0110848,98.98892
Iran,IRN,1985,0,0.93280005,99.0672
Iran,IRN,1986,0,1.1959763,98.80402
Iran,IRN,1987,0,1.2377586,98.762245
Iran,IRN,1988,0,1.2815452,98.71846
Iran,IRN,1989,0,0.95111495,99.04889
Iran,IRN,1990,0,0.9262856,99.073715
Iran,IRN,1991,0,0.64503455,99.354965
Iran,IRN,1992,0,0.96335447,99.036644
Iran,IRN,1993,0,1.1967479,98.80325
Iran,IRN,1994,0,0.6928914,99.307106
Iran,IRN,1995,0,0.7990161,99.20098
Iran,IRN,1996,0,0.7774993,99.2225
Iran,IRN,1997,0,0.505829,99.49416
Iran,IRN,1998,0,0.61334175,99.38666
Iran,IRN,1999,0,0.39184675,99.608154
Iran,IRN,2000,0,0.2748188,99.72518
Iran,IRN,2001,0,0.280017,99.719986
Iran,IRN,2002,0,0.49923155,99.50076
Iran,IRN,2003,0,0.5870604,99.41294
Iran,IRN,2004,0,0.662053,99.337944
Iran,IRN,2005,0,0.75886244,99.241135
Iran,IRN,2006,0,0.8933581,99.10664
Iran,IRN,2007,0,0.81498057,99.18501
Iran,IRN,2008,0,0.3305407,99.66946
Iran,IRN,2009,0,0.29369268,99.70631
Iran,IRN,2010,0,0.4324712,99.56753
Iran,IRN,2011,0.0042694155,0.43533444,99.560394
Iran,IRN,2012,0.057449877,0.50687665,99.43568
Iran,IRN,2013,0.16244966,0.5673973,99.27016
Iran,IRN,2014,0.1486753,0.53892356,99.3124
Iran,IRN,2015,0.12909444,0.4953045,99.3756
Iran,IRN,2016,0.2272908,0.54783314,99.22488
Iran,IRN,2017,0.23543856,0.5976054,99.166954
Iran,IRN,2018,0.22446364,0.35319728,99.42233
Iran,IRN,2019,0.20053759,1.0982541,98.70121
Iran,IRN,2020,0.18965678,0.7471233,99.06322
Iran,IRN,2021,0.10744452,0.4728443,99.419716
Iran,IRN,2022,0.1913585,0.46540582,99.34324
Iran,IRN,2023,0.19057667,0.7115466,99.09788
Iraq,IRQ,2017,0,0.39620516,99.6038
Iraq,IRQ,2018,0,0.37388298,99.626114
Iraq,IRQ,2019,0,0.8463166,99.15369
Ireland,IRL,1979,0,0.80818915,99.19181
Ireland,IRL,1980,0,0.8476529,99.15235
Ireland,IRL,1981,0,0.8936236,99.10638
Ireland,IRL,1982,0,0.8383762,99.16162
Ireland,IRL,1983,0,0.8258503,99.17415
Ireland,IRL,1984,0,0.73376006,99.266235
Ireland,IRL,1985,0,0.8553293,99.14468
Ireland,IRL,1986,0,0.86918527,99.13081
Ireland,IRL,1987,0,0.6390325,99.36097
Ireland,IRL,1988,0,0.8190758,99.180916
Ireland,IRL,1989,0,0.63374776,99.36626
Ireland,IRL,1990,0,0.5981688,99.40183
Ireland,IRL,1991,0,0.6165201,99.38348
Ireland,IRL,1992,0,0.6770449,99.32296
Ireland,IRL,1993,0,0.6285295,99.37147
Ireland,IRL,1994,0,0.7273575,99.27264
Ireland,IRL,1995,0,0.55146396,99.44854
Ireland,IRL,1996,0,0.5468132,99.45319
Ireland,IRL,1997,0,0.56132334,99.43868
Ireland,IRL,1998,0,0.7573323,99.24267
Ireland,IRL,1999,0,0.6882669,99.31174
Ireland,IRL,2000,0,0.6929884,99.307014
Ireland,IRL,2001,0,0.5669682,99.43303
Ireland,IRL,2002,0,0.7729298,99.22707
Ireland,IRL,2003,0,0.65158105,99.34842
Ireland,IRL,2004,0,0.7845246,99.21548
Ireland,IRL,2005,0,1.0196062,98.98039
Ireland,IRL,2006,0,1.3131689,98.68683
Ireland,IRL,2007,0,1.575263,98.424736
Ireland,IRL,2008,0,2.2157485,97.78425
Ireland,IRL,2009,0,2.9519677,97.048035
Ireland,IRL,2010,0,2.78587,97.214134
Ireland,IRL,2011,0,4.041793,95.958206
Ireland,IRL,2012,0,3.9460428,96.053955
Ireland,IRL,2013,0,4.3851385,95.61486
Ireland,IRL,2014,0,5.0288124,94.97118
Ireland,IRL,2015,0,5.785102,94.2149
Ireland,IRL,2016,0,5.2267747,94.773224
Ireland,IRL,2017,0,6.4227543,93.57724
Ireland,IRL,2018,0,7.0837708,92.91623
Ireland,IRL,2019,0,8.337248,91.66275
Ireland,IRL,2020,0,10.072964,89.92704
Ireland,IRL,2021,0,8.535329,91.464676
Ireland,IRL,2022,0,9.527842,90.47215
Ireland,IRL,2023,0,11.127459,88.87254
Israel,ISR,1980,0,0,100
Israel,ISR,1981,0,0.0021242183,99.99788
Israel,ISR,1982,0,0.001965802,99.99803
Israel,ISR,1983,0,0.0009822702,99.999016
Israel,ISR,1984,0,0.0018879029,99.99811
Israel,ISR,1985,0,0.0020356446,99.99797
Israel,ISR,1986,0,0.0058060028,99.994194
Israel,ISR,1987,0,0.009024059,99.990974
Israel,ISR,1988,0,0.008419583,99.99158
Israel,ISR,1989,0,0.0024141024,99.99759
Israel,ISR,1990,0,0.0023232505,99.99767
Israel,ISR,1991,0,0.0045708753,99.99544
Israel,ISR,1992,0,0.018936941,99.98106
Israel,ISR,1993,0,0.015632939,99.98437
Israel,ISR,1994,0,0.0132546555,99.98675
Israel,ISR,1995,0,0.012810041,99.98719
Israel,ISR,1996,0,0.011866507,99.98814
Israel,ISR,1997,0,0.01130383,99.9887
Israel,ISR,1998,0,0.010741386,99.98926
Israel,ISR,1999,0,0.013681188,99.98631
Israel,ISR,2000,0,0.013637735,99.98636
Israel,ISR,2001,0,0.008803835,99.991196
Israel,ISR,2002,0,0.06439637,99.9356
Israel,ISR,2003,0,0.06822099,99.93178
Israel,ISR,2004,0,0.066607155,99.933395
Israel,ISR,2005,0,0.09028248,99.90971
Israel,ISR,2006,0,0.05073146,99.94927
Israel,ISR,2007,0,0.04431175,99.95569
Israel,ISR,2008,0,0.047459953,99.952545
Israel,ISR,2009,0,0.07758229,99.92242
Israel,ISR,2010,0,0.10684,99.89316
Israel,ISR,2011,0,0.16117205,99.83883
Israel,ISR,2012,0,0.21666785,99.783325
Israel,ISR,2013,0,0.24656558,99.75343
Israel,ISR,2014,0,0.41842902,99.58157
Israel,ISR,2015,0,0.53421485,99.46578
Israel,ISR,2016,0,0.74818003,99.251816
Israel,ISR,2017,0,0.7722393,99.22775
Israel,ISR,2018,0,0.84459585,99.15541
Israel,ISR,2019,0,1.2808092,98.719185
Israel,ISR,2020,0,1.782429,98.217575
Israel,ISR,2021,0,2.1517599,97.84824
Israel,ISR,2022,0,2.3943996,97.605606
Israel,ISR,2023,0,3.0004168,96.99958
Italy,ITA,1965,0.42105234,5.4352937,94.143654
Italy,ITA,1966,0.42486298,5.1769943,94.39814
Italy,ITA,1967,0.3162654,4.596986,95.086754
Italy,ITA,1968,0.23747218,4.2676773,95.49485
Italy,ITA,1969,0.14240755,3.8148935,96.0427
Italy,ITA,1970,0.24263234,3.4073193,96.35005
Italy,ITA,1971,0.24290536,3.1247807,96.63232
Italy,ITA,1972,0.24952313,3.1073403,96.643135
Italy,ITA,1973,0.2054847,2.7054398,97.08907
Italy,ITA,1974,0.22335996,2.7536807,97.022964
Italy,ITA,1975,0.25567955,3.0282552,96.716064
Italy,ITA,1976,0.24128772,2.7245803,97.03413
Italy,ITA,1977,0.21688016,3.5155087,96.26761
Italy,ITA,1978,0.2748788,3.0605407,96.66458
Italy,ITA,1979,0.15765607,2.985867,96.856476
Italy,ITA,1980,0.13600582,3.0308106,96.83318
Italy,ITA,1981,0.17006174,2.9214559,96.908485
Italy,ITA,1982,0.43792164,2.8951488,96.66692
Italy,ITA,1983,0.38017765,2.9476752,96.67215
Italy,ITA,1984,0.446537,2.9742985,96.57916
Italy,ITA,1985,0.45667598,2.8560452,96.68728
Italy,ITA,1986,0.5547122,2.7945256,96.650764
Italy,ITA,1987,0.010562143,2.594888,97.39455
Italy,ITA,1988,0,2.6076636,97.392334
Italy,ITA,1989,0,2.1341808,97.865814
Italy,ITA,1990,0,1.9532074,98.04679
Italy,ITA,1991,0,2.4961462,97.50386
Italy,ITA,1992,0,2.5199912,97.48
Italy,ITA,1993,0,2.5449498,97.455055
Italy,ITA,1994,0,2.730336,97.26966
Italy,ITA,1995,0,2.2341614,97.76584
Italy,ITA,1996,0,2.5042844,97.49572
Italy,ITA,1997,0,2.4588213,97.541176
Italy,ITA,1998,0,2.4157162,97.58428
Italy,ITA,1999,0,2.603209,97.39679
Italy,ITA,2000,0,2.5440667,97.45593
Italy,ITA,2001,0,2.7278626,97.27213
Italy,ITA,2002,0,2.42739,97.57261
Italy,ITA,2003,0,2.2746353,97.725365
Italy,ITA,2004,0,2.7022407,97.29776
Italy,ITA,2005,0,2.3883426,97.61166
Italy,ITA,2006,0,2.5203269,97.47967
Italy,ITA,2007,0,2.4124663,97.58753
Italy,ITA,2008,0,3.2990868,96.70091
Italy,ITA,2009,0,4.4517956,95.54821
Italy,ITA,2010,0,4.8940763,95.10592
Italy,ITA,2011,0,5.337489,94.66251
Italy,ITA,2012,0,6.1699667,93.83004
Italy,ITA,2013,0,7.64157,92.35843
Italy,ITA,2014,0,8.608081,91.39192
Italy,ITA,2015,0,7.67185,92.32815
Italy,ITA,2016,0,7.565489,92.43452
Italy,ITA,2017,0,7.195409,92.804596
Italy,ITA,2018,0,7.878849,92.12115
Italy,ITA,2019,0,7.7323833,92.26762
Italy,ITA,2020,0,8.97341,91.026596
Italy,ITA,2021,0,8.289546,91.71046
Italy,ITA,2022,0,7.292341,92.70766
Italy,ITA,2023,0,8.772048,91.22795
Japan,JPN,1965,0.0014855108,4.520112,95.4784
Japan,JPN,1966,0.030376878,4.127406,95.84222
Japan,JPN,1967,0.028632566,3.120449,96.85092
Japan,JPN,1968,0.043075915,3.0305803,96.926346
Japan,JPN,1969,0.03801475,2.6473303,97.31466
Japan,JPN,1970,0.14041963,2.3186467,97.54094
Japan,JPN,1971,0.23546216,2.4820712,97.28247
Japan,JPN,1972,0.2596804,2.3379068,97.40241
Japan,JPN,1973,0.23906815,1.6508927,98.11004
Japan,JPN,1974,0.49591064,2.0891623,97.41493
Japan,JPN,1975,0.64094627,2.1373677,97.22169
Japan,JPN,1976,0.8357943,2.0590758,97.105125
Japan,JPN,1977,0.77541834,1.8002661,97.42431
Japan,JPN,1978,1.4361948,1.7161465,96.84766
Japan,JPN,1979,1.6883724,1.9629935,96.34864
Japan,JPN,1980,2.0793288,2.2503364,95.670334
Japan,JPN,1981,2.2544374,2.2778118,95.46775
Japan,JPN,1982,2.7449272,2.4514015,94.80367
Japan,JPN,1983,2.9904532,2.4936335,94.515915
Japan,JPN,1984,3.3920944,2.115537,94.49237
Japan,JPN,1985,3.9910793,2.3903127,93.618614
Japan,JPN,1986,4.1516347,2.3754349,93.47293
Japan,JPN,1987,4.5499015,2.1610126,93.28909
Japan,JPN,1988,3.9553158,2.4173017,93.62739
Japan,JPN,1989,4.126729,2.4160614,93.45721
Japan,JPN,1990,4.2001767,2.1206062,93.679214
Japan,JPN,1991,4.3748097,2.2234838,93.40171
Japan,JPN,1992,4.47913,1.8967513,93.624115
Japan,JPN,1993,5.1010385,2.1450899,92.75387
Japan,JPN,1994,5.074434,1.5319604,93.39361
Japan,JPN,1995,5.5168347,1.7908543,92.69231
Japan,JPN,1996,5.592966,1.7444158,92.66261
Japan,JPN,1997,5.9998174,1.9237652,92.076416
Japan,JPN,1998,6.218647,2.0107672,91.770584
Japan,JPN,1999,5.916706,1.8750312,92.20827
Japan,JPN,2000,5.8376474,1.8481674,92.314186
Japan,JPN,2001,5.92568,1.8175628,92.25675
Japan,JPN,2002,5.8116493,1.8242995,92.36405
Japan,JPN,2003,4.156153,2.025611,93.818245
Japan,JPN,2004,5.1723847,2.0343199,92.79329
Japan,JPN,2005,5.192916,1.8214943,92.985596
Japan,JPN,2006,5.4415464,2.04773,92.51073
Japan,JPN,2007,4.978892,1.8172947,93.20381
Japan,JPN,2008,4.5440774,1.8425565,93.613365
Japan,JPN,2009,5.5155015,1.9650247,92.51947
Japan,JPN,2010,5.537144,2.2818031,92.18105
Japan,JPN,2011,3.1371255,2.227211,94.63566
Japan,JPN,2012,0.33415583,2.1078877,97.55795
Japan,JPN,2013,0.27373475,2.3078148,97.41845
Japan,JPN,2014,0,2.6387026,97.36129
Japan,JPN,2015,0.08900336,3.1039221,96.807076
Japan,JPN,2016,0.3533832,3.1259065,96.520706
Japan,JPN,2017,0.5783329,3.3435106,96.078156
Japan,JPN,2018,0.99404293,3.653221,95.35274
Japan,JPN,2019,1.3665546,3.7722256,94.86122
Japan,JPN,2020,0.9704831,4.472827,94.55669
Japan,JPN,2021,1.3336855,4.6430507,94.02326
Japan,JPN,2022,1.1342852,4.780976,94.08474
Japan,JPN,2023,1.7852604,5.2667303,92.94801
Kazakhstan,KAZ,1985,0,0.663053,99.33695
Kazakhstan,KAZ,1986,0,0.59409046,99.40591
Kazakhstan,KAZ,1987,0,0.69784755,99.302155
Kazakhstan,KAZ,1988,0,0.8232304,99.176765
Kazakhstan,KAZ,1989,0.012172632,0.87325394,99.11457
Kazakhstan,KAZ,1990,0,0.8717055,99.128296
Kazakhstan,KAZ,1991,0.06392349,0.8536304,99.08244
Kazakhstan,KAZ,1992,0.055694282,0.8240657,99.12024
Kazakhstan,KAZ,1993,0.060944457,1.0416387,98.897415
